source_dataset,source_row_id,hand_id,stage_group,metadata.street,split,features.to_call_bb,features.effective_stack_bb,features.players_active,features.equity_win,features.equity_win_present,features.call_max_bb,features.call_margin_bb,features.pot_certain_bb,features.pot_probable_bb,features.pot_probable_margin_bb,features.ev_certain_bb,features.ev_probable_bb,features.bet_size_bb,label_3intent
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2642,,POSTFLOP,FLOP,test,0.0,100.0,6.0,0.3125,0.3125,2.272727272727273,2.272727272727273,5.0,5.0,5.0,1.5625,1.5625,0.0,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2653,,POSTFLOP,FLOP,train,1.0,100.0,6.0,0.316667,0.316667,13.439045092217118,12.439045092217118,30.0,35.0,34.0,8.50001,10.083345,1.0,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2662,,POSTFLOP,FLOP,train,1.0,100.0,6.0,0.358333,0.358333,15.077900219272614,14.077900219272614,28.0,33.0,32.0,9.033324,10.824989,1.0,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2663,,POSTFLOP,FLOP,train,1.0,100.0,6.0,0.268056,0.268056,17.578787448220083,16.578787448220083,49.0,54.0,53.0,12.134744000000001,13.475024000000001,1.0,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2714,,POSTFLOP,FLOP,train,1.0,100.0,6.0,0.256944,0.256944,7.261665338816995,6.261665338816995,22.0,27.0,26.0,4.652768,5.937488,1.0,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2719,,POSTFLOP,FLOP,train,0.0,100.0,6.0,0.691667,0.691667,11.216233747279729,11.216233747279729,5.0,5.0,5.0,3.458335,3.458335,0.0,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2721,,POSTFLOP,FLOP,train,1.0,100.0,6.0,0.483333,0.483333,33.67737440169394,32.67737440169394,37.0,42.0,41.0,16.883321000000002,19.299986,1.0,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2734,,POSTFLOP,FLOP,train,1.0,100.0,6.0,0.488889,0.488889,6.695655151229381,5.695655151229381,8.0,13.0,12.0,2.911112,5.355557,1.0,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2735,,POSTFLOP,FLOP,test,0.0,100.0,6.0,0.1125,0.1125,0.6338028169014085,0.6338028169014085,5.0,5.0,5.0,0.5625,0.5625,0.0,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:276,,POSTFLOP,FLOP,train,1.0,100.0,6.0,0.4,0.4,12.666666666666668,11.666666666666668,20.0,25.0,24.0,7.0,9.0,1.0,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2777,,POSTFLOP,FLOP,train,1.0,100.0,6.0,0.345833,0.345833,4.757954773016676,3.7579547730166762,10.0,15.0,14.0,2.45833,4.187495,1.0,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2814,,POSTFLOP,FLOP,train,0.0,100.0,6.0,0.225,0.225,1.7419354838709675,1.7419354838709675,6.0,6.0,6.0,1.35,1.35,0.0,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2836,,POSTFLOP,FLOP,train,1.0,100.0,6.0,0.45,0.45,38.45454545454545,37.45454545454545,48.0,53.0,52.0,20.6,22.85,1.0,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2839,,POSTFLOP,FLOP,test,1.0,100.0,6.0,0.523611,0.523611,24.18074724647295,23.18074724647295,23.0,28.0,27.0,11.043053,13.661108000000002,1.0,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2841,,POSTFLOP,FLOP,test,0.0,100.0,6.0,0.084722,0.084722,0.3702569055521928,0.3702569055521928,4.0,4.0,4.0,0.338888,0.338888,0.0,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2860,,POSTFLOP,FLOP,train,1.0,100.0,6.0,0.154167,0.154167,7.108392555031549,6.108392555031549,40.0,45.0,44.0,5.1666799999999995,5.937515,1.0,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2863,,POSTFLOP,FLOP,train,0.0,100.0,6.0,0.166667,0.166667,5.400012960005185,5.400012960005185,27.0,27.0,27.0,4.500009,4.500009,0.0,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2895,,POSTFLOP,FLOP,train,1.0,100.0,6.0,0.133333,0.133333,2.923068491127504,1.9230684911275042,20.0,25.0,24.0,1.6666600000000003,2.3333250000000003,1.0,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2935,,POSTFLOP,FLOP,train,0.0,100.0,6.0,0.541667,0.541667,18.909116297539125,18.909116297539125,16.0,16.0,16.0,8.666672,8.666672,0.0,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2941,,POSTFLOP,FLOP,validation,0.0,100.0,6.0,0.133333,0.133333,0.7692285502967116,0.7692285502967116,5.0,5.0,5.0,0.6666650000000001,0.6666650000000001,0.0,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2952,,POSTFLOP,FLOP,train,1.0,100.0,6.0,0.425,0.425,23.65217391304348,22.65217391304348,33.0,38.0,37.0,13.025,15.149999999999999,1.0,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2973,,POSTFLOP,FLOP,train,0.0,100.0,6.0,0.108333,0.108333,0.6074745392618545,0.6074745392618545,5.0,5.0,5.0,0.541665,0.541665,0.0,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2981,,POSTFLOP,FLOP,train,0.0,100.0,6.0,0.129167,0.129167,0.8899547904133169,0.8899547904133169,6.0,6.0,6.0,0.775002,0.775002,0.0,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3006,,POSTFLOP,FLOP,train,1.0,100.0,6.0,0.268056,0.268056,4.028472123550436,3.0284721235504364,12.0,17.0,16.0,2.216672,3.556952,1.0,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3028,,POSTFLOP,FLOP,train,1.0,100.0,6.0,0.479167,0.479167,52.44007004164483,51.44007004164483,58.0,63.0,62.0,26.791686000000002,29.187521,1.0,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3031,,POSTFLOP,FLOP,train,1.0,100.0,6.0,0.127778,0.127778,2.197456610816971,1.197456610816971,16.0,21.0,20.0,1.044448,1.683338,1.0,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3038,,POSTFLOP,FLOP,validation,0.0,100.0,6.0,0.247917,0.247917,1.6482023925550768,1.6482023925550768,5.0,5.0,5.0,1.239585,1.239585,0.0,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3060,,POSTFLOP,FLOP,train,0.0,100.0,6.0,0.176389,0.176389,2.998315952555272,2.998315952555272,14.0,14.0,14.0,2.469446,2.469446,0.0,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3077,,POSTFLOP,FLOP,test,1.0,100.0,6.0,0.141667,0.141667,3.961175907252779,2.961175907252779,25.0,30.0,29.0,2.5416749999999997,3.2500099999999996,1.0,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3086,,POSTFLOP,FLOP,test,1.0,100.0,6.0,0.404167,0.404167,21.028001134546088,20.028001134546088,32.0,37.0,36.0,11.933344,13.954179,1.0,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3117,,POSTFLOP,FLOP,train,1.0,100.0,6.0,0.370833,0.370833,15.91388454893534,14.91388454893534,28.0,33.0,32.0,9.383324,11.237489,1.0,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3135,,POSTFLOP,FLOP,train,0.0,100.0,6.0,0.218056,0.218056,4.461823353078993,4.461823353078993,16.0,16.0,16.0,3.488896,3.488896,0.0,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:314,,POSTFLOP,FLOP,train,1.0,100.0,6.0,0.105556,0.105556,0.9441038231571792,-0.05589617684282078,9.0,14.0,13.0,-0.04999600000000004,0.477784,1.0,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:315,,POSTFLOP,FLOP,train,1.0,100.0,6.0,0.345833,0.345833,3.700631490124082,2.700631490124082,8.0,13.0,12.0,1.766664,3.4958289999999996,1.0,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3162,,POSTFLOP,FLOP,train,1.0,100.0,6.0,0.615278,0.615278,33.584869074292605,32.584869074292605,22.0,27.0,26.0,12.536116,15.612506,1.0,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3181,,POSTFLOP,FLOP,test,1.0,100.0,6.0,0.127778,0.127778,4.248416114246144,3.248416114246144,30.0,35.0,34.0,2.83334,3.4722299999999997,1.0,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3195,,POSTFLOP,FLOP,validation,1.0,100.0,6.0,0.058333,0.058333,2.5398075965282847,1.5398075965282847,42.0,47.0,46.0,1.449986,1.741651,1.0,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3200,,POSTFLOP,FLOP,train,1.0,100.0,6.0,0.483333,0.483333,25.25803080127045,24.25803080127045,28.0,33.0,32.0,12.533324,14.949989,1.0,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:321,,POSTFLOP,FLOP,train,1.0,100.0,6.0,0.216667,0.216667,4.702136894526338,3.7021368945263378,18.0,23.0,22.0,2.900006,3.9833410000000002,1.0,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:322,,POSTFLOP,FLOP,train,1.0,100.0,6.0,0.366667,0.366667,5.210533795017788,4.210533795017788,10.0,15.0,14.0,2.6666700000000003,4.500005000000001,1.0,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3225,,POSTFLOP,FLOP,train,0.0,100.0,6.0,0.358333,0.358333,2.233762995447795,2.233762995447795,4.0,4.0,4.0,1.433332,1.433332,0.0,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3237,,POSTFLOP,FLOP,train,0.0,100.0,6.0,0.241667,0.241667,5.098910373147416,5.098910373147416,16.0,16.0,16.0,3.866672,3.866672,0.0,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3257,,POSTFLOP,FLOP,validation,1.0,100.0,6.0,0.198611,0.198611,6.69150312769454,5.69150312769454,28.0,33.0,32.0,4.561108,5.554163,1.0,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3303,,POSTFLOP,FLOP,train,1.0,100.0,6.0,0.620833,0.620833,18.010963506845265,17.010963506845265,12.0,17.0,16.0,6.449996,9.554160999999999,1.0,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3313,,POSTFLOP,FLOP,validation,1.0,100.0,6.0,0.35,0.35,14.538461538461537,13.538461538461537,28.0,33.0,32.0,8.799999999999999,10.549999999999999,1.0,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3339,,POSTFLOP,FLOP,train,0.0,100.0,6.0,0.241667,0.241667,1.274727593286854,1.274727593286854,4.0,4.0,4.0,0.966668,0.966668,0.0,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3343,,POSTFLOP,FLOP,train,0.0,100.0,6.0,0.066667,0.066667,0.4285737244906159,0.4285737244906159,6.0,6.0,6.0,0.400002,0.400002,0.0,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3351,,POSTFLOP,FLOP,train,1.0,100.0,6.0,0.279167,0.279167,6.583825934717195,5.583825934717195,18.0,23.0,22.0,4.025006,5.420841,1.0,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3367,,POSTFLOP,FLOP,train,1.0,100.0,6.0,0.520833,0.520833,41.30429265788337,40.30429265788337,39.0,44.0,43.0,19.312487,21.916652,1.0,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3383,,POSTFLOP,FLOP,train,0.0,100.0,6.0,0.141667,0.141667,2.640783938168519,2.640783938168519,16.0,16.0,16.0,2.266672,2.266672,0.0,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3396,,POSTFLOP,FLOP,train,1.0,100.0,6.0,0.106944,0.106944,0.8382542640103195,-0.16174573598968045,8.0,13.0,12.0,-0.14444800000000002,0.39027199999999995,1.0,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3398,,POSTFLOP,FLOP,test,0.0,100.0,6.0,0.225,0.225,4.064516129032258,4.064516129032258,14.0,14.0,14.0,3.15,3.15,0.0,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3401,,POSTFLOP,FLOP,train,1.0,100.0,6.0,0.45,0.45,24.545454545454543,23.545454545454543,31.0,36.0,35.0,12.950000000000001,15.2,1.0,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3461,,POSTFLOP,FLOP,train,1.0,100.0,6.0,0.1375,0.1375,5.898550724637682,4.898550724637682,38.0,43.0,42.0,4.2250000000000005,4.9125000000000005,1.0,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3477,,POSTFLOP,FLOP,train,0.0,100.0,6.0,0.098611,0.098611,0.546994693744876,0.546994693744876,5.0,5.0,5.0,0.493055,0.493055,0.0,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3479,,POSTFLOP,FLOP,test,1.0,100.0,6.0,0.477778,0.477778,21.957466364879306,20.957466364879306,25.0,30.0,29.0,10.94445,13.33334,1.0,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:349,,POSTFLOP,FLOP,train,1.0,100.0,6.0,0.075,0.075,2.351351351351351,1.3513513513513509,30.0,35.0,34.0,1.25,1.625,1.0,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3506,,POSTFLOP,FLOP,test,1.0,100.0,6.0,0.2,0.2,5.5,4.5,23.0,28.0,27.0,3.6000000000000005,4.6000000000000005,1.0,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3507,,POSTFLOP,FLOP,train,1.0,100.0,6.0,0.291667,0.291667,3.7058883321827447,2.7058883321827447,10.0,15.0,14.0,1.9166699999999999,3.375005,1.0,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3516,,POSTFLOP,FLOP,train,1.0,100.0,6.0,0.113889,0.113889,5.012544703767362,4.012544703767362,40.0,45.0,44.0,3.55556,4.125005,1.0,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:354,,POSTFLOP,FLOP,train,1.0,100.0,6.0,0.295833,0.295833,13.44376547040688,12.44376547040688,33.0,38.0,37.0,8.762489,10.241654,1.0,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3543,,POSTFLOP,FLOP,validation,1.0,100.0,6.0,0.330556,0.330556,7.406653879936187,6.406653879936187,16.0,21.0,20.0,4.288896,5.941676,1.0,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3546,,POSTFLOP,FLOP,train,1.0,100.0,6.0,0.731944,0.731944,172.02551705613757,171.02551705613757,64.0,69.0,68.0,45.844416,49.504136,1.0,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3574,,POSTFLOP,FLOP,train,1.0,100.0,6.0,0.645833,0.645833,38.294061840882975,37.294061840882975,22.0,27.0,26.0,13.208326,16.437491,1.0,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3586,,POSTFLOP,FLOP,train,1.0,100.0,6.0,0.129167,0.129167,3.263167564848829,2.263167564848829,23.0,28.0,27.0,1.970841,2.616676,1.0,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3619,,POSTFLOP,FLOP,train,0.0,100.0,6.0,0.193056,0.193056,5.741840821667923,5.741840821667923,24.0,24.0,24.0,4.633344,4.633344,0.0,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3620,,POSTFLOP,FLOP,validation,1.0,100.0,6.0,0.358333,0.358333,26.246715196511584,25.246715196511584,48.0,53.0,52.0,16.199984,17.991649000000002,1.0,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3625,,POSTFLOP,FLOP,test,1.0,100.0,6.0,0.184722,0.184722,6.117537821454768,5.117537821454768,28.0,33.0,32.0,4.172216,5.095826,1.0,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3630,,POSTFLOP,FLOP,train,1.0,100.0,6.0,0.241667,0.241667,9.560456949651403,8.560456949651403,31.0,36.0,35.0,6.491677,7.700011999999999,1.0,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3651,,POSTFLOP,FLOP,train,1.0,100.0,6.0,0.136111,0.136111,5.829576484941931,4.829576484941931,38.0,43.0,42.0,4.172218,4.852773,1.0,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3657,,POSTFLOP,FLOP,train,0.0,100.0,6.0,0.045833,0.045833,0.2401728418610159,0.2401728418610159,5.0,5.0,5.0,0.229165,0.229165,0.0,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:366,,POSTFLOP,FLOP,train,1.0,100.0,6.0,0.225,0.225,5.516129032258065,4.516129032258065,20.0,25.0,24.0,3.5,4.625,1.0,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3667,,POSTFLOP,FLOP,train,1.0,100.0,6.0,0.2125,0.2125,5.936507936507937,4.936507936507937,23.0,28.0,27.0,3.8875,4.95,1.0,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3671,,POSTFLOP,FLOP,train,0.0,100.0,6.0,0.016667,0.016667,0.1016969836260961,0.1016969836260961,6.0,6.0,6.0,0.10000200000000001,0.10000200000000001,0.0,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3674,,POSTFLOP,FLOP,train,1.0,100.0,6.0,0.783333,0.783333,162.691988166172,161.691988166172,46.0,51.0,50.0,35.033317999999994,38.949982999999996,1.0,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:368,,POSTFLOP,FLOP,train,1.0,100.0,6.0,0.097222,0.097222,4.846141576334381,3.8461415763343814,46.0,51.0,50.0,3.472212,3.958322,1.0,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3693,,POSTFLOP,FLOP,test,1.0,100.0,6.0,0.4625,0.4625,12.906976744186046,11.906976744186046,16.0,21.0,20.0,6.4,8.7125,1.0,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3713,,POSTFLOP,FLOP,train,1.0,100.0,6.0,0.908333,0.908333,108.99956363795032,107.99956363795032,12.0,17.0,16.0,9.899996,14.441661,1.0,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3714,,POSTFLOP,FLOP,train,0.0,100.0,6.0,0.483333,0.483333,18.70965244538552,18.70965244538552,20.0,20.0,20.0,9.66666,9.66666,0.0,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3718,,POSTFLOP,FLOP,test,1.0,100.0,6.0,0.375,0.375,4.2,3.2,8.0,13.0,12.0,2.0,3.875,1.0,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3721,,POSTFLOP,FLOP,validation,1.0,100.0,6.0,0.038889,0.038889,0.2023127401517618,-0.7976872598482382,6.0,11.0,10.0,-0.7666660000000001,-0.572221,1.0,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3740,,POSTFLOP,FLOP,train,0.0,100.0,6.0,0.133333,0.133333,0.9230742603560538,0.9230742603560538,6.0,6.0,6.0,0.799998,0.799998,0.0,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3758,,POSTFLOP,FLOP,validation,0.0,100.0,6.0,0.230556,0.230556,4.194956358097536,4.194956358097536,14.0,14.0,14.0,3.227784,3.227784,0.0,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3769,,POSTFLOP,FLOP,validation,1.0,100.0,6.0,0.097222,0.097222,5.707677856571604,4.707677856571604,54.0,59.0,58.0,4.249988,4.736098,1.0,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3775,,POSTFLOP,FLOP,train,1.0,100.0,6.0,0.091667,0.091667,2.825699385577756,1.8256993855777561,29.0,34.0,33.0,1.658343,2.116678,1.0,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3797,,POSTFLOP,FLOP,test,1.0,100.0,6.0,0.370833,0.370833,5.304628182978447,4.304628182978447,10.0,15.0,14.0,2.70833,4.562495,1.0,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3827,,POSTFLOP,FLOP,test,1.0,100.0,6.0,0.376389,0.376389,6.639201361104918,5.639201361104918,12.0,17.0,16.0,3.5166679999999992,5.398612999999999,1.0,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:384,,POSTFLOP,FLOP,train,1.0,100.0,6.0,0.6125,0.6125,83.77419354838712,82.77419354838712,54.0,59.0,58.0,32.075,35.1375,1.0,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3840,,POSTFLOP,FLOP,train,1.0,100.0,6.0,0.775,0.775,24.111111111111114,23.111111111111114,8.0,13.0,12.0,5.2,9.075000000000001,1.0,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3853,,POSTFLOP,FLOP,train,1.0,100.0,6.0,0.625,0.625,25.0,24.0,16.0,21.0,20.0,9.0,12.125,1.0,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3866,,POSTFLOP,FLOP,validation,1.0,100.0,6.0,0.330556,0.330556,18.76352316250501,17.76352316250501,39.0,44.0,43.0,11.891684000000001,13.544464000000001,1.0,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3867,,POSTFLOP,FLOP,validation,1.0,100.0,6.0,0.048611,0.048611,1.5328430326606677,0.5328430326606677,31.0,36.0,35.0,0.5069410000000001,0.7499960000000001,1.0,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3874,,POSTFLOP,FLOP,test,1.0,100.0,6.0,0.15,0.15,1.7647058823529411,0.7647058823529411,11.0,16.0,15.0,0.6499999999999999,1.4,1.0,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3903,,POSTFLOP,FLOP,train,1.0,100.0,6.0,0.169444,0.169444,4.488280140050762,3.4882801400507617,23.0,28.0,27.0,2.897212,3.7444320000000006,1.0,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3904,,POSTFLOP,FLOP,test,1.0,100.0,6.0,0.122917,0.122917,2.6627160713410247,1.6627160713410247,20.0,25.0,24.0,1.4583399999999997,2.072925,1.0,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3917,,POSTFLOP,FLOP,train,1.0,100.0,6.0,0.158333,0.158333,2.821775120089062,1.821775120089062,16.0,21.0,20.0,1.533328,2.324993,1.0,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3919,,POSTFLOP,FLOP,train,1.0,100.0,6.0,0.659722,0.659722,54.28566054814005,53.28566054814005,29.0,34.0,33.0,18.131938,21.430548,1.0,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:392,,POSTFLOP,FLOP,train,0.0,100.0,6.0,0.120833,0.120833,0.5497613081473712,0.5497613081473712,4.0,4.0,4.0,0.483332,0.483332,0.0,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3952,,POSTFLOP,FLOP,test,1.0,100.0,6.0,0.802778,0.802778,69.19728022228757,68.19728022228757,18.0,23.0,22.0,13.450004,17.463894,1.0,CALL
