source_dataset,source_row_id,hand_id,stage_group,metadata.street,split,features.hero_position,features.pot_bb,features.to_call_bb,features.effective_stack_bb,features.can_check,features.can_call,features.can_raise,features.players_active,features.bet_size_bb,features.equity_win,features.call_max_bb,features.call_margin_bb,label_3intent
solver_policy,7c30fd09889b86ea738ee763df7bc801e2f608f6,synthetic:485,PREFLOP,PREFLOP,train,BTN,4.2,0.2,49.7,0.0,1.0,1.0,3.0,0.2,0.673,8.6440366972,8.4440366972,RAISE
solver_policy,c2778390e897dca54217b7e2c7c6e92ca25cb064,synthetic:486,PREFLOP,PREFLOP,validation,MP,3.8,0.0,49.8,1.0,0.0,1.0,2.0,1.9,0.3083333333,1.6939759033,1.6939759033,NO_INVEST
solver_policy,0411b26b1461485f98287d5c31dddd9fcd4b7a5e,synthetic:487,TURN,TURN,train,CO,1.4,0.7,49.6,0.0,1.0,1.0,4.0,0.7,0.2966666667,0.5905213271,-0.1094786729,CALL
solver_policy,865f8f949fbe4a16920bba7bb8f75ecd5ae0c7a7,synthetic:488,TURN,TURN,train,BB,2.9,0.3,49.8,0.0,1.0,1.0,2.0,0.3,0.2836666667,1.1483946023,0.8483946023,RAISE
solver_policy,7f673cff3a4a66fc121f61d464a92cb48e7f3bd4,synthetic:489,TURN,TURN,train,UTG,3.1,0.0,49.6,1.0,0.0,1.0,4.0,1.55,0.4316666667,2.3545454549,2.3545454549,NO_INVEST
solver_policy,74652246cb2fb092f3ad3cfd32ba7eec77088520,synthetic:490,TURN,TURN,train,UTG,4.4,1.5,49.6,0.0,1.0,1.0,4.0,1.5,0.7883333333,16.3874015715,14.8874015715,RAISE
solver_policy,8518d2aa12c1239563a6c47691cd291d6e1b1a66,synthetic:491,RIVER,RIVER,train,BTN,3.4,0.6,49.8,0.0,1.0,1.0,2.0,0.6,0.3446666667,1.7881993899,1.1881993899,RAISE
solver_policy,5a9bb0b16a2f563774b612c978343ddf96e14f32,synthetic:492,PREFLOP,PREFLOP,train,BB,0.5,0.0,49.6,1.0,0.0,1.0,4.0,0.25,0.659,0.9662756598,0.9662756598,NO_INVEST
solver_policy,a80e7dd3673cca1beef9072abe2b1bd209f8cae0,synthetic:493,TURN,TURN,train,CO,0.5,0.2,49.6,0.0,1.0,1.0,4.0,0.2,0.25,0.1666666667,-0.0333333333,CALL
solver_policy,aacc8e9ee8f92dca992ad1db51e321c299df858e,synthetic:494,RIVER,RIVER,train,CO,2.2,0.0,49.8,1.0,0.0,1.0,2.0,1.1,0.5203333333,2.3865184152,2.3865184152,NO_INVEST
solver_policy,0d555b14efdcdce1405ebef54ccea53da7a90b11,synthetic:495,RIVER,RIVER,train,BTN,3.7,1.6,49.9,0.0,1.0,1.0,1.0,1.6,0.6506666667,6.8916030544,5.2916030544,CALL
solver_policy,1138c6a0c54e616399cd540a72ab0aa035cc65cf,synthetic:496,RIVER,RIVER,train,MP,2.4,0.0,49.7,1.0,0.0,1.0,3.0,1.2,0.4586666667,2.0334975372,2.0334975372,NO_INVEST
solver_policy,489a518a6ffa00ba19b3b7b201176a45ec741bd4,synthetic:497,FLOP,FLOP,train,SB,1.6,0.0,49.6,1.0,0.0,1.0,4.0,0.8,0.1923333333,0.3810152702,0.3810152702,NO_INVEST
solver_policy,07865d422c03900957fc7fe7e45fbb62f7174ccf,synthetic:498,FLOP,FLOP,train,MP,3.9,0.0,49.8,1.0,0.0,1.0,2.0,1.95,0.2203333333,1.1021376655,1.1021376655,NO_INVEST
solver_policy,781d5e8eedb36bd3999688a56ecef55da9bb313b,synthetic:499,TURN,TURN,train,BTN,1.3,0.0,49.9,1.0,0.0,1.0,1.0,0.65,0.4276666667,0.9714036111,0.9714036111,NO_INVEST
solver_policy,71efe14bee3c6c561a57885e3a37b0d94b917555,synthetic:500,RIVER,RIVER,train,BB,2.2,0.4,49.9,0.0,1.0,1.0,1.0,0.4,0.3996666667,1.4646307609,1.0646307609,RAISE
solver_policy,c168243cd7962649175100f624899d112bdb5daf,synthetic:501,PREFLOP,PREFLOP,train,BTN,4.9,1.4,49.7,0.0,1.0,1.0,3.0,1.4,0.435,3.7725663717,2.3725663717,RAISE
solver_policy,50cd768e53d1d6b08138491d03c6c9eca710d934,synthetic:502,RIVER,RIVER,train,SB,3.0,0.0,49.9,1.0,0.0,1.0,1.0,1.5,0.3973333333,1.9778761059,1.9778761059,NO_INVEST
solver_policy,468dcb72fb1442000225cd224f216628a2db0959,synthetic:503,RIVER,RIVER,train,BB,4.6,0.0,49.6,1.0,0.0,1.0,4.0,2.3,0.2346666667,1.4104529619,1.4104529619,NO_INVEST
solver_policy,fbaea03bfc2c1faf5098acd72121f04b65623adf,synthetic:504,FLOP,FLOP,train,MP,1.0,0.3,49.9,0.0,1.0,1.0,1.0,0.3,0.3233333333,0.4778325122,0.1778325122,RAISE
solver_policy,1abd22fa6181f8be7dd8561a2831a21e09de675e,synthetic:505,TURN,TURN,train,SB,3.4,0.0,49.6,1.0,0.0,1.0,4.0,1.7,0.395,2.2198347107,2.2198347107,NO_INVEST
solver_policy,70bd0ca0a35e6da6ad1be9dd5fd8acb48decdbb3,synthetic:506,RIVER,RIVER,train,UTG,4.9,0.0,49.8,1.0,0.0,1.0,2.0,2.45,0.3903333333,3.1371787858,3.1371787858,NO_INVEST
solver_policy,0592ebaf905290693da60e8fc3756880ed691cdb,synthetic:507,FLOP,FLOP,train,SB,3.8,0.0,49.8,1.0,0.0,1.0,2.0,1.9,0.2566666667,1.3121076235,1.3121076235,NO_INVEST
solver_policy,f69f5c6608cc42b58ed3a0bbccf14060ef100843,synthetic:508,PREFLOP,PREFLOP,train,BB,1.0,0.4,49.9,0.0,1.0,1.0,1.0,0.4,0.3333333333,0.4999999999,0.0999999999,CALL
solver_policy,c9a3d5e6b0c31abe1768f72b77dd6c9e6fede5d6,synthetic:509,TURN,TURN,train,SB,4.2,0.0,49.8,1.0,0.0,1.0,2.0,2.1,0.3316666667,2.0842892771,2.0842892771,NO_INVEST
solver_policy,80b5ac23559f6056f283b9404cab7dc0c89aa75d,synthetic:510,TURN,TURN,train,MP,0.4,0.2,49.8,0.0,1.0,1.0,2.0,0.2,0.4533333333,0.331707317,0.131707317,CALL
solver_policy,1cc517f31da9dcee87912f7b174fd0484a6a182c,synthetic:511,PREFLOP,PREFLOP,train,BTN,1.3,0.5,49.8,0.0,1.0,1.0,2.0,0.5,0.247,0.4264276228,-0.0735723772,CALL
solver_policy,39d06491446f25d9a94d0c625853542e99dc1ba9,synthetic:512,FLOP,FLOP,train,CO,2.1,0.0,49.7,1.0,0.0,1.0,3.0,1.05,0.4686666667,1.8523212048,1.8523212048,NO_INVEST
solver_policy,25a7c6339ebf3806029b8f889427aa0deac43685,synthetic:513,RIVER,RIVER,train,CO,3.1,0.3,49.7,0.0,1.0,1.0,3.0,0.3,0.8633333333,19.5829268237,19.2829268237,RAISE
solver_policy,5e82555603ede87f2e4f12fa4aeb45db0796012c,synthetic:514,FLOP,FLOP,train,UTG,1.9,0.0,49.7,1.0,0.0,1.0,3.0,0.95,0.25,0.6333333333,0.6333333333,NO_INVEST
solver_policy,c6abe41065c6381bfd304ac8e43a6aa73a4f750e,synthetic:515,FLOP,FLOP,train,BTN,4.6,1.4,49.9,0.0,1.0,1.0,1.0,1.4,0.2776666667,1.7682510386,0.3682510386,RAISE
solver_policy,d8fddfa6736ea503d3adcce0cccceca674b1a99a,synthetic:516,PREFLOP,PREFLOP,train,MP,2.2,0.0,49.8,1.0,0.0,1.0,2.0,1.1,0.3383333333,1.1249370275,1.1249370275,NO_INVEST
solver_policy,f7f69e94c7b9c1b2f71f81a16a5124fbe72b56af,synthetic:517,RIVER,RIVER,train,MP,1.0,0.0,49.9,1.0,0.0,1.0,1.0,0.5,0.5753333333,1.3547880689,1.3547880689,NO_INVEST
solver_policy,3ed94857c0a5428f340e650909e9520c866c5b14,synthetic:518,PREFLOP,PREFLOP,train,MP,1.3,0.4,49.6,0.0,1.0,1.0,4.0,0.4,0.1233333333,0.1828897338,-0.2171102662,RAISE
solver_policy,1149ee30137aea264ceb1c04cf43494f85841a24,synthetic:519,TURN,TURN,train,UTG,3.3,0.1,49.8,0.0,1.0,1.0,2.0,0.1,0.615,5.2714285714,5.1714285714,RAISE
solver_policy,f18069385962141653cf5b4f18e95cee208459c4,synthetic:520,TURN,TURN,train,MP,0.7,0.0,49.6,1.0,0.0,1.0,4.0,0.35,0.8316666667,3.4584158424,3.4584158424,NO_INVEST
solver_policy,f25924693c37fb960af989ab5cfba5970aad6f8b,synthetic:521,PREFLOP,PREFLOP,test,BTN,3.3,0.0,49.6,1.0,0.0,1.0,4.0,1.65,0.3126666667,1.5011639188,1.5011639188,NO_INVEST
solver_policy,925a28b7dcb32a642de038e6277b432c4beb4dad,synthetic:522,PREFLOP,PREFLOP,train,BB,2.6,1.1,49.8,0.0,1.0,1.0,2.0,1.1,0.4133333333,1.8318181816,0.7318181816,CALL
solver_policy,611f85a79f04c1d27932ad96d2c81c7f093bdae7,synthetic:523,TURN,TURN,train,CO,1.1,0.3,49.6,0.0,1.0,1.0,4.0,0.3,0.3083333333,0.4903614457,0.1903614457,RAISE
solver_policy,b6162d0b9f4084bd5ad776665655f5d6b33e4070,synthetic:524,PREFLOP,PREFLOP,train,BTN,1.8,0.8,49.7,0.0,1.0,1.0,3.0,0.8,0.1076666667,0.2171834143,-0.5828165857,CALL
solver_policy,791562a9c15002520253a88204fee3c642ce14d6,synthetic:525,RIVER,RIVER,train,BTN,3.0,0.0,49.8,1.0,0.0,1.0,2.0,1.5,0.388,1.9019607843,1.9019607843,NO_INVEST
solver_policy,4d33f47f35a0cb49714895094d9a64dcfe722499,synthetic:526,PREFLOP,PREFLOP,train,CO,2.4,0.6,49.6,0.0,1.0,1.0,4.0,0.6,0.2566666667,0.8286995517,0.2286995517,RAISE
solver_policy,4f3ca3ab4f2d2acac1e4926eae01c4e87fcb2fc9,synthetic:527,FLOP,FLOP,validation,CO,0.5,0.0,49.6,1.0,0.0,1.0,4.0,0.25,0.435,0.3849557522,0.3849557522,NO_INVEST
solver_policy,b0c7aed4f429f448c5e4c92a0bf0283feb5d40c7,synthetic:528,PREFLOP,PREFLOP,train,SB,0.7,0.1,49.7,0.0,1.0,1.0,3.0,0.1,0.2233333333,0.2012875536,0.1012875536,RAISE
solver_policy,08bc949fd9721bf56d654fb8876db8d1e6efff99,synthetic:529,PREFLOP,PREFLOP,train,BTN,0.9,0.4,49.6,0.0,1.0,1.0,4.0,0.4,0.3103333333,0.4049782503,0.0049782503,CALL
solver_policy,fa8c248eb42a92145c30645e6c6e443c6eea278f,synthetic:530,FLOP,FLOP,train,CO,0.8,0.4,49.7,0.0,1.0,1.0,3.0,0.4,0.4183333333,0.5753581661,0.1753581661,CALL
solver_policy,42c419ebf00af296abaa43518d25b0895910969d,synthetic:531,PREFLOP,PREFLOP,train,SB,1.0,0.0,49.7,1.0,0.0,1.0,3.0,0.5,0.3583333333,0.5584415584,0.5584415584,NO_INVEST
solver_policy,a073facb42996be15c55ebe881fd9d2e1ff39dcc,synthetic:532,TURN,TURN,train,MP,0.4,0.1,49.6,0.0,1.0,1.0,4.0,0.1,0.3833333333,0.2486486486,0.1486486486,RAISE
solver_policy,72d160b959cca30105a3d2e8f4852049b07fa79f,synthetic:533,FLOP,FLOP,train,UTG,1.8,0.9,49.8,0.0,1.0,1.0,2.0,0.9,0.3913333333,1.15728368,0.25728368,CALL
solver_policy,821a66ba05ca9a354c13b2d5b5a8c5723892ada5,synthetic:534,RIVER,RIVER,train,BB,3.2,1.3,49.9,0.0,1.0,1.0,1.0,1.3,0.4816666667,2.9736334409,1.6736334409,CALL
solver_policy,36e7d6726e3bf91af823c63ce53d1bcb4a94dab2,synthetic:535,TURN,TURN,train,UTG,2.0,0.1,49.7,0.0,1.0,1.0,3.0,0.1,0.2263333333,0.5850926324,0.4850926324,RAISE
solver_policy,e05d6873b1ee4c4d7353df1ec55df2e461585415,synthetic:536,RIVER,RIVER,train,UTG,4.8,0.0,49.9,1.0,0.0,1.0,1.0,2.4,0.8206666667,21.9657992615,21.9657992615,NO_INVEST
solver_policy,a51cac1c39990fa7a1f451f5a669c0d33df53b73,synthetic:537,RIVER,RIVER,train,UTG,2.9,0.2,49.6,0.0,1.0,1.0,4.0,0.2,0.319,1.3584434655,1.1584434655,RAISE
solver_policy,3071652ace5a2e7bc032f7375e0bf29c7a071bc9,synthetic:538,FLOP,FLOP,train,BTN,0.4,0.2,49.8,0.0,1.0,1.0,2.0,0.2,0.515,0.424742268,0.224742268,CALL
solver_policy,63e0ac6932f6f7a1280bf2e22b2209655947a2af,synthetic:539,PREFLOP,PREFLOP,train,MP,2.8,0.0,49.6,1.0,0.0,1.0,4.0,1.4,0.0526666667,0.1556650247,0.1556650247,NO_INVEST
solver_policy,5131be8a5f0f905916c2131ae1d643bf96f99180,synthetic:540,TURN,TURN,train,SB,3.5,0.4,49.9,0.0,1.0,1.0,1.0,0.4,0.38,2.1451612903,1.7451612903,RAISE
solver_policy,d206afe235ca99a27764700031935094f0815506,synthetic:541,TURN,TURN,train,SB,4.7,0.5,49.9,0.0,1.0,1.0,1.0,0.5,0.5633333333,6.0633587778,5.5633587778,RAISE
solver_policy,33ae36b298497784f4b3eb3991705a244edd59c3,synthetic:542,FLOP,FLOP,validation,MP,1.9,0.0,49.6,1.0,0.0,1.0,4.0,0.95,0.1536666667,0.344978338,0.344978338,NO_INVEST
solver_policy,effe61bf5b9ee6f796c6bc5f5e2935e63ef2dd5d,synthetic:543,PREFLOP,PREFLOP,train,BTN,3.6,0.3,49.8,0.0,1.0,1.0,2.0,0.3,0.199,0.8943820225,0.5943820225,RAISE
solver_policy,8019bb2484ce07cf7358c28446dff9b41bce392f,synthetic:544,RIVER,RIVER,train,MP,3.4,0.0,49.8,1.0,0.0,1.0,2.0,1.7,0.347,1.8067381317,1.8067381317,NO_INVEST
solver_policy,409df9f1d3ea9dab4d7ca4b85f8bb159fda235b9,synthetic:545,FLOP,FLOP,train,MP,2.4,0.0,49.6,1.0,0.0,1.0,4.0,1.2,0.448,1.947826087,1.947826087,NO_INVEST
solver_policy,0b5725616061c9f6762e57b40a14298c2dec5309,synthetic:546,TURN,TURN,train,UTG,2.1,0.3,49.6,0.0,1.0,1.0,4.0,0.3,0.3903333333,1.3445051939,1.0445051939,RAISE
solver_policy,bfccca82de5e6a8232791322141847518027f24b,synthetic:547,TURN,TURN,validation,UTG,1.5,0.6,49.6,0.0,1.0,1.0,4.0,0.6,0.2146666667,0.410016978,-0.189983022,CALL
solver_policy,ba75d828f77b9897a07bceaf09c76521b01bce60,synthetic:548,TURN,TURN,train,MP,4.5,1.4,49.8,0.0,1.0,1.0,2.0,1.4,0.359,2.5202808112,1.1202808112,RAISE
solver_policy,5c7c4455adde6c4c3e474223ec541b9e549f3026,synthetic:549,FLOP,FLOP,train,UTG,5.0,0.2,49.6,0.0,1.0,1.0,4.0,0.2,0.368,2.9113924051,2.7113924051,RAISE
solver_policy,4ae4c1c002e771025b1a22ebb4ac7a581b592472,synthetic:550,TURN,TURN,train,BB,1.6,0.0,49.9,1.0,0.0,1.0,1.0,0.8,0.4133333333,1.1272727271,1.1272727271,NO_INVEST
solver_policy,e5c74bfec20d702564fd300bdbe39d946ddf6e97,synthetic:551,PREFLOP,PREFLOP,train,MP,3.0,0.0,49.8,1.0,0.0,1.0,2.0,1.5,0.28,1.1666666667,1.1666666667,NO_INVEST
solver_policy,923d12499d280689e874e898c422fefa87cdd7a9,synthetic:552,PREFLOP,PREFLOP,train,BTN,4.9,0.0,49.8,1.0,0.0,1.0,2.0,2.45,0.377,2.9651685393,2.9651685393,NO_INVEST
solver_policy,bf70b93ac3620bc73a82110a7e0f7542daa5ec66,synthetic:553,TURN,TURN,train,UTG,4.1,0.0,49.7,1.0,0.0,1.0,3.0,2.05,0.4533333333,3.3999999995,3.3999999995,NO_INVEST
solver_policy,7db25458800cc95d88a2c11c3f663e4d3a5c599b,synthetic:554,RIVER,RIVER,train,BTN,4.0,1.1,49.6,0.0,1.0,1.0,4.0,1.1,0.6556666667,7.6166505336,6.5166505336,RAISE
solver_policy,154c5f669e81baf80cef9a63aeb017b2337930bf,synthetic:555,TURN,TURN,train,BTN,0.4,0.1,49.7,0.0,1.0,1.0,3.0,0.1,0.395,0.2611570248,0.1611570248,RAISE
solver_policy,0fc80073953356319eebb2c52e0fd8fc971e0357,synthetic:556,RIVER,RIVER,train,MP,3.7,0.0,49.6,1.0,0.0,1.0,4.0,1.85,0.1936666667,0.8886730056,0.8886730056,NO_INVEST
solver_policy,4a34071e1fdc478d7d771a7eda99b0ab66f80739,synthetic:557,PREFLOP,PREFLOP,train,UTG,1.1,0.5,49.9,0.0,1.0,1.0,1.0,0.5,0.783,3.969124424,3.469124424,CALL
solver_policy,081e455a2d601975235924f2d813077840ad4886,synthetic:558,PREFLOP,PREFLOP,test,BB,1.6,0.8,49.7,0.0,1.0,1.0,3.0,0.8,0.1006666667,0.1790956265,-0.6209043735,CALL
solver_policy,400ca2e7bdcc3c59f205f896b0e034e9ec36a5aa,synthetic:559,RIVER,RIVER,train,MP,4.1,1.6,49.9,0.0,1.0,1.0,1.0,1.6,0.4483333333,3.3320241687,1.7320241687,CALL
solver_policy,777235f2620bd49896fdc1de434ce0aedf1f9aa6,synthetic:560,PREFLOP,PREFLOP,train,CO,3.4,0.0,49.6,1.0,0.0,1.0,4.0,1.7,0.1303333333,0.5095438864,0.5095438864,NO_INVEST
solver_policy,5945e4ed5f3fac50ea0a854c08edaed4ec5e143a,synthetic:561,PREFLOP,PREFLOP,train,MP,3.0,1.0,49.6,0.0,1.0,1.0,4.0,1.0,0.3446666667,1.5778229911,0.5778229911,RAISE
solver_policy,6463514d079aa6796426f6f2c72cc2c1732c4483,synthetic:562,FLOP,FLOP,train,CO,4.2,0.0,49.7,1.0,0.0,1.0,3.0,2.1,0.5633333333,5.41832061,5.41832061,NO_INVEST
solver_policy,cd049c4c82b1576106700671bb2fca5d537d1a62,synthetic:563,TURN,TURN,train,UTG,2.0,0.0,49.8,1.0,0.0,1.0,2.0,1.0,0.3533333333,1.092783505,1.092783505,NO_INVEST
solver_policy,07e6a7561f74af4c0e831047c9f9c9206eb45e2e,synthetic:564,PREFLOP,PREFLOP,train,UTG,3.4,1.0,49.9,0.0,1.0,1.0,1.0,1.0,0.8006666667,13.6568561901,12.6568561901,RAISE
solver_policy,03781cabefdedddeeccd437d58bde370845287a2,synthetic:565,PREFLOP,PREFLOP,train,CO,2.5,0.0,49.7,1.0,0.0,1.0,3.0,1.25,0.2533333333,0.8482142856,0.8482142856,NO_INVEST
solver_policy,6c2da8d748ba04bcd67e83f03977d8a6a0be1edc,synthetic:566,FLOP,FLOP,train,SB,1.4,0.2,49.8,0.0,1.0,1.0,2.0,0.2,0.218,0.3902813299,0.1902813299,RAISE
solver_policy,65cda2d510ec59946d8ec6a9bd8b95dc7c1bfd65,synthetic:567,FLOP,FLOP,train,CO,2.2,0.0,49.8,1.0,0.0,1.0,2.0,1.1,0.4326666667,1.6777908345,1.6777908345,NO_INVEST
solver_policy,c473cdf2d9c51e33fdff7e8b8afead6a39999caf,synthetic:568,RIVER,RIVER,validation,CO,1.7,0.5,49.6,0.0,1.0,1.0,4.0,0.5,0.3283333333,0.8310173696,0.3310173696,RAISE
solver_policy,3bc7efa84a6a497ed191019a20bce43e201c107e,synthetic:569,TURN,TURN,train,BTN,4.0,0.6,49.8,0.0,1.0,1.0,2.0,0.6,0.325,1.9259259259,1.3259259259,RAISE
solver_policy,e35366ae816049e0c24ef7ce3657c045acb016d4,synthetic:570,RIVER,RIVER,train,CO,2.3,0.2,49.6,0.0,1.0,1.0,4.0,0.2,0.449,1.8742286751,1.6742286751,RAISE
solver_policy,3c4522a82ab4198ad22c8c45f4dd6384580793ef,synthetic:571,FLOP,FLOP,train,BTN,2.0,0.0,49.7,1.0,0.0,1.0,3.0,1.0,0.2566666667,0.6905829598,0.6905829598,NO_INVEST
solver_policy,10d1737d1b930f98e20ca0c99ad71c7696a1fe72,synthetic:572,TURN,TURN,train,BTN,4.5,0.0,49.7,1.0,0.0,1.0,3.0,2.25,0.3176666667,2.0950170985,2.0950170985,NO_INVEST
solver_policy,6f66626cc9e3a2b1f28b4f7e8389287d4675760d,synthetic:573,RIVER,RIVER,train,BTN,2.7,0.0,49.8,1.0,0.0,1.0,2.0,1.35,0.5613333333,3.4550151971,3.4550151971,NO_INVEST
solver_policy,a4f865c76d56fb55e65ae6ffce56d02c871b4471,synthetic:574,FLOP,FLOP,validation,SB,3.2,0.9,49.6,0.0,1.0,1.0,4.0,0.9,0.2666666667,1.1636363638,0.2636363638,RAISE
solver_policy,0e935054a5903fb18504c203d3563ea5931f6ccd,synthetic:575,FLOP,FLOP,train,UTG,4.3,0.6,49.8,0.0,1.0,1.0,2.0,0.6,0.2966666667,1.8137440761,1.2137440761,RAISE
solver_policy,04d004f2eb27d7dc6dd6c450fe65ee4382481fd1,synthetic:576,FLOP,FLOP,train,BTN,0.9,0.3,49.9,0.0,1.0,1.0,1.0,0.3,0.641,1.6069637883,1.3069637883,RAISE
solver_policy,63003bfc002256e0f99fa942f77f4c7b95258300,synthetic:577,PREFLOP,PREFLOP,train,UTG,5.0,0.0,49.8,1.0,0.0,1.0,2.0,2.5,0.808,21.0416666667,21.0416666667,NO_INVEST
solver_policy,fa430a4007dc5df20bdba5a747cae93dc08b1df1,synthetic:578,PREFLOP,PREFLOP,train,CO,4.6,0.2,49.6,0.0,1.0,1.0,4.0,0.2,0.388,2.9163398693,2.7163398693,RAISE
solver_policy,9b228b2f76b35a6ee4236042578cb7c99b67e980,synthetic:579,RIVER,RIVER,train,UTG,3.6,0.5,49.9,0.0,1.0,1.0,1.0,0.5,0.5686666667,4.7462132928,4.2462132928,RAISE
solver_policy,a2cc0e9dd26403908f2191afc920afd45765aa94,synthetic:580,PREFLOP,PREFLOP,train,BB,1.3,0.1,49.7,0.0,1.0,1.0,3.0,0.1,0.192,0.3089108911,0.2089108911,RAISE
solver_policy,2fce97b43f2504540b464ec67837ab4eb18aef8a,synthetic:581,TURN,TURN,train,CO,4.4,1.4,49.8,0.0,1.0,1.0,2.0,1.4,0.49,4.2274509804,2.8274509804,RAISE
solver_policy,a0e35f0046e33b61680b22e04a313c42208c2e2f,synthetic:582,TURN,TURN,train,CO,0.8,0.1,49.7,0.0,1.0,1.0,3.0,0.1,0.4316666667,0.6076246335,0.5076246335,RAISE
solver_policy,cb607f2f66588608d2950f01542f3e0104ea7904,synthetic:583,FLOP,FLOP,train,CO,1.9,0.0,49.9,1.0,0.0,1.0,1.0,0.95,0.525,2.1,2.1,NO_INVEST
solver_policy,76331c5648508dc288a2b55b0c71fc34b24c6f5f,synthetic:584,TURN,TURN,train,MP,3.7,0.0,49.8,1.0,0.0,1.0,2.0,1.85,0.4113333333,2.5853907131,2.5853907131,NO_INVEST
solver_policy,37d3b5901e7e544a877ca076e35bc760dcc64526,synthetic:585,FLOP,FLOP,train,BTN,3.7,0.0,49.8,1.0,0.0,1.0,2.0,1.85,0.3333333333,1.8499999997,1.8499999997,NO_INVEST
solver_policy,278fa488d9428b692fed5f323de5cf245ad7ee17,synthetic:586,RIVER,RIVER,train,BTN,4.4,1.6,49.8,0.0,1.0,1.0,2.0,1.6,0.5033333333,4.4590604021,2.8590604021,CALL
solver_policy,95a03fd91e2162d1813f8bdcbb1ac2006ada5670,synthetic:587,TURN,TURN,train,UTG,2.9,0.0,49.9,1.0,0.0,1.0,1.0,1.45,0.3433333333,1.5162436546,1.5162436546,NO_INVEST
solver_policy,77541387cbd50ad3184ea819e5620cc16a2c1636,synthetic:588,FLOP,FLOP,train,BTN,4.4,0.8,49.6,0.0,1.0,1.0,4.0,0.8,0.2866666667,1.7682242994,0.9682242994,RAISE
solver_policy,0cba94fcec7ac8613762d757337da7962f8a567c,synthetic:589,PREFLOP,PREFLOP,train,SB,1.8,0.0,49.6,1.0,0.0,1.0,4.0,0.9,0.2716666667,0.6713958811,0.6713958811,NO_INVEST
solver_policy,ec265cb81d264b92c8b79ac5a061800b7d949152,synthetic:590,RIVER,RIVER,train,BTN,4.4,0.9,49.6,0.0,1.0,1.0,4.0,0.9,0.319,2.0610866373,1.1610866373,RAISE
solver_policy,4f9f487b1ca43a0d08cb43e88c2c1e86590714e8,synthetic:591,TURN,TURN,train,BTN,4.7,0.0,49.8,1.0,0.0,1.0,2.0,2.35,0.2333333333,1.4304347823,1.4304347823,NO_INVEST
solver_policy,8d934d1508c1fe6bc281ef6c854625ce156e97c6,synthetic:592,FLOP,FLOP,train,SB,2.4,1.2,49.6,0.0,1.0,1.0,4.0,1.2,0.2233333333,0.6901287552,-0.5098712448,CALL
solver_policy,1133db590e3bafed9927f8ad4678986d0a7aafdf,synthetic:593,PREFLOP,PREFLOP,train,CO,1.0,0.5,49.8,0.0,1.0,1.0,2.0,0.5,0.2366666667,0.3100436682,-0.1899563318,CALL
solver_policy,d83a2a6df00ac0924e11615e0dedc6edd454d7a7,synthetic:594,RIVER,RIVER,train,SB,0.9,0.0,49.8,1.0,0.0,1.0,2.0,0.45,0.5156666667,0.9582243635,0.9582243635,NO_INVEST
solver_policy,dcf8af4efcd24b3f85868a7469446ff0c3f77105,synthetic:595,FLOP,FLOP,train,CO,1.0,0.1,49.7,0.0,1.0,1.0,3.0,0.1,0.7096666667,2.4443168775,2.3443168775,RAISE
solver_policy,0b5987c1b8cb1e827e963e7a667af47b399789c8,synthetic:596,PREFLOP,PREFLOP,train,CO,3.9,0.0,49.7,1.0,0.0,1.0,3.0,1.95,0.354,2.1371517028,2.1371517028,NO_INVEST
solver_policy,a29cfc3399197734be39458d040195c6aab84d89,synthetic:597,PREFLOP,PREFLOP,train,SB,3.0,0.0,49.8,1.0,0.0,1.0,2.0,1.5,0.6656666667,5.9730807586,5.9730807586,NO_INVEST
solver_policy,f66e405e7e55cb580c6f8c7ddbdffe981015e265,synthetic:598,PREFLOP,PREFLOP,train,UTG,1.2,0.0,49.6,1.0,0.0,1.0,4.0,0.6,0.2646666667,0.4319129647,0.4319129647,NO_INVEST
solver_policy,a529e0c7606a9c589ed18be871f8aa65923e41ee,synthetic:599,TURN,TURN,train,SB,1.1,0.3,49.7,0.0,1.0,1.0,3.0,0.3,0.5276666667,1.2288637969,0.9288637969,RAISE
solver_policy,998dc1c5723800be109fbe97d2b6ade301466adc,synthetic:600,TURN,TURN,validation,CO,4.7,0.0,49.8,1.0,0.0,1.0,2.0,2.35,0.3726666667,2.792029756,2.792029756,NO_INVEST
solver_policy,a3103bf326c99e9f977bd9029f75b860b1544bca,synthetic:601,RIVER,RIVER,train,CO,1.5,0.0,49.9,1.0,0.0,1.0,1.0,0.75,0.5686666667,1.977588872,1.977588872,NO_INVEST
solver_policy,eb1121dd32702d0f1d9d8e652513a427a31d3fcd,synthetic:602,PREFLOP,PREFLOP,train,CO,2.8,0.5,49.7,0.0,1.0,1.0,3.0,0.5,0.2533333333,0.9499999998,0.4499999998,RAISE
solver_policy,1f703f20808ace313e7b5ad7cd671ca2012293c1,synthetic:603,TURN,TURN,train,CO,3.9,0.0,49.6,1.0,0.0,1.0,4.0,1.95,0.4266666667,2.9023255818,2.9023255818,NO_INVEST
solver_policy,f4ae8538daf9c810841e07d168150cc6bf45102f,synthetic:604,FLOP,FLOP,train,BTN,5.0,2.5,49.9,0.0,1.0,1.0,1.0,2.5,0.273,1.8775790922,-0.6224209078,CALL
solver_policy,b11d6c75e0765cd40df0743e8491d8a7fd814862,synthetic:605,FLOP,FLOP,train,SB,2.9,1.1,49.9,0.0,1.0,1.0,1.0,1.1,0.5673333333,3.802619414,2.702619414,CALL
